1582,35,bad,This service gives your personal data to third parties involved in its operation,Amazon Privacy Notice,This includes exchanging information with other companies and organizations for fraud protection and credit risk reduction.,personal data is given to third parties
751,35,bad,This service gives your personal data to third parties involved in its operation,Data Policy,"Sharing with Third-Party Partners We work with third-party partners who help us provide and improve our Products or who use Facebook Business Tools to grow their businesses, which makes it possible to operate our companies and provide free services to people around the world.
 We don't sell any of your information to anyone, and we never will.
 We also impose strict restrictions on how our partners can use and disclose the data we provide.
 Here are the types of third parties we share information with: <br>Partners who use our analytics services.
 We provide aggregated statistics and insights that help people and businesses understand how people are engaging with their posts, listings, Pages, videos and other content on and off the Facebook Products.
 For example, Page admins and Instagram business profiles receive information about the number of people or accounts who viewed, reacted to, or commented on their posts, as well as aggregate demographic and other information that helps them understand interactions with their Page or account.
 Advertisers.
 We provide advertisers with reports about the kinds of people seeing their ads and how their ads are performing, but we don't share information that personally identifies you (information such as your name or email address that by itself can be used to contact you or identifies who you are) unless you give us permission.
 For example, we provide general demographic and interest information to advertisers (for example, that an ad was seen by a woman between the ages of 25 and 34 who lives in Madrid and likes software engineering) to help them better understand their audience.
 We also confirm which Facebook ads led you to make a purchase or take an action with an advertiser.
 Measurement partners.
 We share information about you with companies that aggregate it to provide analytics and measurement reports to our partners.
 Partners offering goods and services in our Products.
 When you subscribe to receive premium content, or buy something from a seller in our Products, the content creator or seller can receive your public information and other information you share with them, as well as the information needed to complete the transaction, including shipping and contact details.
 Vendors and service providers.
 We provide information and content to vendors and service providers who support our business, such as by providing technical infrastructure services, analyzing how our Products are used, providing customer service, facilitating payments or conducting surveys.
 Researchers and academics.
 We also provide information and content to research partners and academics to conduct research that advances scholarship and innovation that support our business or mission, and enhances discovery and innovation on topics of general social welfare, technological advancement, public interest, health and well-being.
 Law enforcement or legal requests.
 We share information with law enforcement or in response to legal requests in the circumstances outlined below.
 Learn more about how you can control the information about you that you or others share with third-party partners in the Facebook Settings and Instagram Settings.",personal data is given to third parties
13948,30,blocker,This service holds onto content that you've deleted,Terms of Service,"<p>If you remove from our services any content thatâ€™s covered by this license, then our systems will stop making that content publicly available in a reasonable amount of time.
 There are two exceptions:</p>
 <ul>
 <li>If you already shared your content with others before removing it.
 For example, if you shared a photo with a friend who then made a copy of it, or shared it again, then that photo may continue to appear in your friendâ€™s Google Account even after you remove it from your Google Account.</li>
 <li>If you make your content available through other companiesâ€™ services, itâ€™s possible that search engines, including Google Search, will continue to find and display your content as part of their search results.",This service holds onto content that you've deleted
12230,30,blocker,This service holds onto content that you've deleted,Terms of Use,<li>Content you delete may persist for a limited period of time in backup copies and will still be visible where others have shared it.,This service holds onto content that you've deleted
4356,30,blocker,This service holds onto content that you've deleted,,"In addition, content you delete may continue to appear if you have shared it with others and they have not deleted it.",Deleted content is not really deleted
21770,10,neutral,This service is a subsidiary of Company X,Data Policy,"This policy describes the information we process to support Facebook, Instagram, Messenger and other products and features offered by Facebook (Facebook Products or Products).",This service is a subsidiary of Facebook
13647,25,neutral,This service is only available for use individually and non-commercially.,Terms of Use,The Netflix service and any content viewed through the service are for your personal and non-commercial use only and may not be shared with individuals beyond your household.,This service is only available for use individually and non-commercially.
13344,25,neutral,This service is only available for use individually and non-commercially.,Steam Subscriber Agreement,"Valve hereby grants, and you accept, a non-exclusive license and right, to use the Content and Services for your personal, non-commercial use (except where commercial use is expressly allowed herein or in the applicable Subscription Terms).",This service is only available for use individually and non-commercially.
12729,25,neutral,This service is only available for use individually and non-commercially.,Terms and Conditions of Use,"You promise and agree that you are using the Spotify Service and Content for your own personal, non-commercial use",This service is only available for use individually and non-commercially.
20835,15,neutral,This service is only available to users over a certain age,Terms of Use,"You must be 18 years of age, or the age of majority in your province, territory or country, to become a member of the Netflix service.",This service is only available to users over 18 years old
16420,15,neutral,This service is only available to users over a certain age,Terms of Use,"You must be at least 18 years old to access or use the Services.
 By registering to use our Services, you represent that you are at least 18 years old.",This service is only available to users over 18.
13492,15,neutral,This service is only available to users over a certain age,Privacy Notice,"IF YOU ARE UNDER 13 YEARS OF AGE, THEN PLEASE DO NOT USE OR ACCESS THE TWITCH SERVICES AT ANY TIME OR IN ANY MANNER.",This service is only available to users over a certain age
13339,15,neutral,This service is only available to users over a certain age,Steam Subscriber Agreement,"You may not become a subscriber if you are under the age of 13.
 Steam is not intended for children under 13 and Valve will not knowingly collect personal information from children under the age of 13.</p>",This service is only available to users over a certain age
12188,15,neutral,This service is only available to users over a certain age,Terms of Use,"So, we need you to commit to a few restrictions in order to be part of the Instagram community.
 <ul>
 <li>You must be at least 13 years old.",This service is only available to users over a certain age
9462,15,neutral,This service is only available to users over a certain age,Terms of Service,You are under 13 years old.,This service is only available to users of a certain age
5639,15,neutral,This service is only available to users over a certain age,Terms of Service,The Services are not intended for and should not be used by anyone under the age of 16.,This service is only available to users of a certain age
12723,15,neutral,This service is only available to users over a certain age,Terms and Conditions of Use,"In order to use the Spotify Service and access any Content, you need to (1) be 18 years or older, or be 13 years or older and have your parent or guardianâ€™s consent to the Agreements,",This service is only available to users over a certain age
13000,75,bad,"This service may collect, use, and share location data",Privacy Statement,service providers that help us determine a location based on your IP address in order to customize our service and for other uses consistent with this Privacy Statement.,"This service may collect, use, and share location data"
12257,75,bad,"This service may collect, use, and share location data",Data Policy,"We use location-related information-such as your current location, where you live, the places you like to go, and the businesses and people you're near-to provide, personalize and improve our Products, including ads, for you and others.","This service may collect, use, and share location data"
11342,75,bad,"This service may collect, use, and share location data",Privacy Policy Agreement,"In accordance with internet standards, we may also share certain information (including your IP address and the identification of Steam content you wish to access) with our third party network providers that provide content delivery network services and game server services in connection with Steam.","This service may collect, use, and share location data"
10686,75,bad,"This service may collect, use, and share location data",Data Policy,"This can include information in or about the content you provide (like metadata), such as the location of a photo or the date a file was created.","This service may collect, use, and share location data"
5841,75,bad,"This service may collect, use, and share location data",Privacy Policy,"We collect information about your location when you use our services, which helps us offer features like driving directions for your weekend getaway or showtimes for movies playing near you.</p>
 <p>","This service may collect, use, and share location data"
22898,25,good,"This service offers a symbolic but nonbinding statement about a matter of opinion, ethics, society, or politics",Firefox Privacy Notice,"At Mozilla, we believe that privacy is fundamental to a healthy internet.","This service offers a symbolic but nonbinding statement about a matter of opinion, ethics, society, or politics"
22918,20,good,This Service provides a list of Third Parties involved in its operation.,"Websites, Communications & Cookies Privacy Notice",We use:</p>,This Service provides a list of Third Parties involved in its operation.
20327,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy (updated version 2021),"<li>
 <strong>Location Information</strong> (information about your precise location that we collect from your device (collected in limited circumstances)",This service receives your precise location through GPS coordinates
13419,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy,"We may collect information about your location when you access our mobile application or website, or otherwise consent to the collection of this information.</li>",This service receives your location through GPS coordinates
12815,45,bad,This service receives your precise location through GPS coordinates,Privacy Policy,"Your location can be determined with varying degrees of accuracy by:</p>
 <ul>
 <li>GPS</li>
 <li>IP address</li>
 <li>Sensor data from your device",This service receives your location through GPS coordinates
20340,50,bad,This service reserves the right to disclose your personal information without notifying you,Privacy Policy (updated version 2021),"We disclose personal information about users of our Services when we believe the law requires it.
 For example, to respond to compulsory process or law enforcement requests, to enforce our terms of service for relevant brands, or to protect the rights, property, or safety of users, the public, Meredith Companies, service providers, social media platforms, advertisers, data partners, or third parties.
 Over time, we may reorganize or transfer various assets and lines of business.",This service reserves the right to disclose your personal information without notifying you
13990,50,bad,This service reserves the right to disclose your personal information without notifying you,Privacy Policy Agreement,"We collect certain data that is required for our detection, investigation and prevention of fraud, cheating and other violations of the SSA and applicable laws (""Violations"").
 This data is used only for the purposes of detection, investigation, prevention and, where applicable, acting on of such Violations and stored only for the minimum amount of time needed for this purpose.
 If the data indicates that a Violation has occurred, we will further store the data for the establishment, exercise or defense of legal claims during the applicable statute of limitations or until a legal case related to it has been resolved.
 Please note that the specific data stored for this purpose may not be disclosed to you if the disclosure will compromise the mechanism through which we detect, investigate and prevent such Violations.",This service reserves the right to disclose your personal information without notifying you
1051,50,bad,This service reserves the right to disclose your personal information without notifying you,Privacy Statement,"We disclose your information for certain purposes and to third parties, as described below","Netflix reserve the right to disclose personal info, no notification."
855,50,bad,This service reserves the right to disclose your personal information without notifying you,Privacy Policy,"We share your personal data when we in good faith believe it is necessary for us to do so in order to comply with a legal obligation under applicable law, or respond to valid legal process, such as a search warrant, a court order, or a subpoena",No promise to inform about government requests
5831,25,bad,This service retains rights to your content even after you stop using your account,Privacy Notice,"If you close your account, Twitch may retain certain information about you for the activities described in this Privacy Notice, or as permitted or required by applicable law",This service retains rights to your content even after you stop using your account
613,25,bad,This service retains rights to your content even after you stop using your account,Terms of Use,"If you post Member Content to our Services, you hereby grant us a perpetual (i.e.
 lasting forever), worldwide, irrevocable, non-exclusive, royalty-free and fully sublicensable (i.e.
 we can grant this right to others) license to use, reproduce, display, perform, adapt, modify, create derivative works from, distribute, have distributed and promote such Member Content in any form, in all media now known or hereinafter created (including in emails or other communications to our members) to administer, operate, develop and otherwise provide the Couchsurfing Services.",Couchsurfing may retain your data after deactivation for legitimate business purposes
12740,25,bad,This service retains rights to your content even after you stop using your account,Terms and Conditions of Use,"perpetual, irrevocable, fully paid, worldwide license",This service retains rights to your content even after you stop using your account
20336,70,bad,This service shares your personal data with third parties that are not essential to its operation,Privacy Policy (updated version 2021),"We engage service providers to provide services such as credit-card and billing processing, shipping, marketing, advertising optimization and interest-based targeting, e-mail and text message distribution, data processing, mobile and website analytics, user authentication, security, and promotions management.
 We may share any personal information we collect about you with these service providers and authorize them to collect personal information from you directly to support the services they provide to us.",This service shares your personal data with third parties that are not involved in its operation
14756,70,bad,This service shares your personal data with third parties that are not essential to its operation,Privacy Policy,Google Trends samples Google web searches to estimate the popularity of searches over a certain period of time and shares those results publicly in aggregated terms.,This service can share your personal information with third parties
13006,70,bad,This service shares your personal data with third parties that are not essential to its operation,Privacy Statement,"<strong>Promotional offers:</strong> We may offer joint promotions or programs that, in order for your participation, will require us to share your information with third parties.
 In fulfilling these types of promotions, we may share your name and other information in connection with fulfilling the incentive.",This service can share your personal information to third parties
12216,70,bad,This service shares your personal data with third parties that are not essential to its operation,Data Policy,"Sharing with Third-Party Partners</b>
 <blockquote>We work with third-party partners who help us provide and improve our Products or who use Facebook Business Tools to grow their businesses, which makes it possible to operate our companies and provide free services to people around the world.",This service can share your personal information to third parties
20344,30,blocker,This service still tracks you even if you opted out from tracking,Privacy Policy (updated version 2021),"Please be aware that certain browsers cannot block or delete so-called Flash cookies, which use a feature of the Adobe Flash video player to store information on your computer.
 For information about how to delete Flash cookies, please visit the Adobe website.",This service still tracks you even if you opted out from tracking
22909,50,bad,This service tracks which web page referred you to it,Firefox Privacy Notice,"Firefox by default sends Mozilla HTTP data that may be included with Firefoxâ€™s installer.
 This enables us to determine the website domain or advertising campaign (if any) that referred you to our download page.",This service tracks which web page referred you to it
13092,50,bad,This service tracks which web page referred you to it,Privacy Notice,"referring and exit page addresses,",This service tracks which web page referred you to it
13002,50,bad,This service tracks which web page referred you to it,Privacy Statement,"referring source (for example, referral URLs),",This service tracks which web page referred you to it
12813,50,bad,This service tracks which web page referred you to it,Privacy Policy,"and the date, time, and referrer URL of your request.",This service tracks which web page referred you to it
13634,60,bad,This service tracks you on other websites,Privacy Statement,publicly-available sources such as publicly available posts on social media platforms and information available through public databases associating IP addresses with internet service providers (ISPs).</p>,This service tracks you on social media and public databases.
12825,60,bad,This service tracks you on other websites,Privacy Policy,"When you visit sites that use Google Analytics, Google and a Google Analytics customer may link information about your activity from that site with activity from other sites that use our ad services.</p>",This service tracks you on other websites
12197,60,bad,This service tracks you on other websites,About Cookies,"These technologies can remember that your device has visited a site or service, and may also be able to track your device's browsing activity on other sites or services other than Instagram.",This service tracks you on other websites
793,60,bad,This service tracks you on other websites,Amazon Privacy Notice,"Like many websites, we use ""cookies"" and other unique identifiers, and we obtain certain types of information when your web browser or device accesses Amazon Services and other content served by or on behalf of Amazon on other websites.",This service tracks you on other websites
743,60,bad,This service tracks you on other websites,What information does Facebook get when I visit a site with the Like button?,"For example, when you go to a website with a <b>Like</b> button, we need to know who you are in order to show you what your Facebook friends have liked on that site.
 The data we receive includes your user ID, the website you're visiting, the date and time and other browser-related info.If youâ€™re logged out or donâ€™t have a Facebook account and visit a website with the <b>Like</b> button or another social plugin, your browser sends us a more limited set of info.
 For example, because youâ€™re not logged into Facebook, youâ€™ll have fewer cookies than someone who's logged in.
 Like other sites on the Internet, we receive info about the web page you're visiting, the date and time and other browser-related info.
 We record this info to help us improve our products.
 As our Data Policy indicates, we use cookies to show you ads on and off Facebook.
 We may also use the info we receive when you visit a site with social plugins to help us show you more interesting and useful ads.",This service tracks you on other websites
13988,5,bad,Tracking pixels are used in service-to-user communication,Privacy Policy Agreement,In such a case we may also use your collected information to customize such marketing messages as well as collect information on whether you opened such messages and which links in their text you followed.,Tracking pixels are used in service-to-user communication
13630,5,bad,Tracking pixels are used in service-to-user communication,Privacy Statement,"interact with our customer service,",Tracking pixels are used in service-to-user communication
13936,25,good,Two factor authentication is provided for your account,Privacy Policy,"We offer a range of security features, like Safe Browsing, Security Checkup, and 2 Step Verification to help you protect your account",The service provides two factor authentification for your account
5644,25,good,Two factor authentication is provided for your account,Terms of Service,"The Services support logins using two-factor authentication (â€œ<strong>2FA</strong>â€), which is known to reduce the risk of unauthorized use of or access to the Services.",The service provides two factor authentification for your account
13355,50,good,User accounts can be terminated after having been in breach of the terms of service repeatedly,Steam Subscriber Agreement,"Valve may cancel your Account or any particular Subscription(s) at any time in the event that (a) Valve ceases providing such Subscriptions to similarly situated Subscribers generally, or (b) you breach any terms of this Agreement (including any Subscription Terms or Rules of Use).",User accounts can be terminated after having been in breach of the terms of service repeatedly
9698,20,good,User suspension from the service will be fair and proportionate.,Terms of Use,"In certain (hopefully unlikely) circumstances it may be necessary for either ourselves or the Wikimedia community or its members (as described in Section 10) to terminate part or all of our services, terminate these Terms of Use, block your account or access, or ban you as a user.",User suspension from the service will be fair and proportionate.
20287,20,bad,Usernames can be rejected or changed for any reason,Terms and Conditions,Meredith reserves the right to remove or reclaim any usernames at any time and for any reason.,Usernames can be rejected or changed for any reason
12232,20,bad,Usernames can be rejected or changed for any reason,Terms of Use,"If you select a username or similar identifier for your account, we may change it if we believe it is appropriate or necessary (for example, if it infringes someone's intellectual property or impersonates another user).",Usernames can be rejected for any reason
10732,20,bad,Usernames can be rejected or changed for any reason,Terms of Service,"You should know that we may need to change the username for your account in certain circumstances (for example, if someone else claims the username and it appears unrelated to the name you use in everyday life).",Usernames can be rejected for any reason
12753,20,bad,Usernames can be rejected or changed for any reason,Terms and Conditions of Use,You also agree that Spotify may reclaim your username for any reason.</p>,Usernames can be rejected for any reason
12189,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms of Use,We must not have previously disabled your account for violation of law or any of our policies.</li>,Users who have been permanently banned from this service are not allowed to re-register under a new account
10734,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms of Service,We've previously disabled your account for breaches of our Terms or Policies.</li,Users who have been permanently banned from this service are not allowed to re-register under a new account
7435,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms and Conditions,You agree not to create an Account using a false identity or alias or if you previously have been banned from using any of the Services.,Users who have been permanently banned from this service are not allowed to re-register under a new account
7889,20,neutral,Users who have been permanently banned from this service are not allowed to re-register under a new account,Terms of Use,"In the interests of our users and the Projects, in the extreme circumstance that any individual has had his or her account or access blocked under this provision, he or she is prohibited from creating or using another account on or seeking access to the same Project, unless we provide explicit permission.",Users who have been permanently banned from this service are not allowed to re-register under a new account
1035,80,bad,very broad,Terms of Use,"when you share, post, or upload content that is covered by intellectual property rights (like photos or videos) on or in connection with our Service, you hereby grant to us a non-exclusive, royalty-free, transferable, sub-licensable, worldwide license to host, use, distribute, modify, run, copy, publicly perform or display, translate, and create derivative works of your content (consistent with your privacy and application settings).
 You can end this license anytime by deleting your content or account.
 However, content will continue to appear if you shared it with others and they have not deleted it.",Very broad copyright license on your content
20752,50,bad,Voice data is collected and shared with third-parties,Amazon Privacy Notice,"<strong>Provide voice, image and camera services.</strong> When you use our voice, image and camera services, we use your voice input, images, videos, and other personal information to respond to your requests, provide the requested service to you, and improve our services.",Voice data is collected and shared with third-parties
21077,50,bad,Voice data is collected and shared with third-parties,Voice Controls,"What does Spotify do with the voice data it collects? <p>Spotify uses this data to recognise what you say, to understand you better and to help us provide a response or take an action.
 Spotify may also use and share this data in other ways, which are described in our Privacy Policy.
 For example, using your data to improve voice functionality on Spotify, to develop new voice features, and to help us provide you with advertising that is more relevant to you.
 It also includes sharing information, from time to time, with our service providers",Voice data is collected and shared with third-parties
657,15,good,"When the service wants to change its terms, you are notified a week or more in advance.",Terms of Use,"We may change our Service and policies, and we may need to make changes to these Terms so that they accurately reflect our Service and policies.
 Unless otherwise required by law, we will notify you (for example, through our Service) before we make changes to these Terms and give you an opportunity to review them before they go into effect.","Terms may be changed at their discretion, but they will notify you before."
13009,40,good,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",Terms of Use,"Changes to Terms of Use.
 Netflix may, from time to time, change these Terms of Use.
 We will notify you at least 30 days before such changes apply to you.","When the service wants to make a material change to its terms, users are notified at least 30 days in advance"
1006,40,good,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",Steam Subscriber Agreement,"Valve may amend this Agreement (including any Subscription Terms or Rules of Use) unilaterally at any time in its sole discretion.
 In this case, you will be notified by e-mail of any amendment to this Agreement made by Valve at least 30 (30) days before the effective date of the amendment.
 You can view the Agreement at any time at http://www.steampowered.com/.
 Your failure to cancel your Account prior to the effective date of the amendment will constitute your acceptance of the amended terms.",Notifications 30 days before changes.
7904,40,good,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",Privacy Policy,Changes to This Privacy Policy <p>Substantial changes to this Policy will not be made until after a public comment period of at least 30 days.,"When the service wants to make a material change to its terms, users are notified at least 30 days in advance"
1345,0,neutral,You agree not to submit illegal content,Terms of Use,"<b>You are responsible for your own actions:</b> You are legally responsible for your edits and contributions on Wikimedia Projects, so for your own protection you should exercise caution and avoid contributing any content that may result in criminal or civil liability under any applicable laws.
 For clarity, applicable law includes at least the laws of the United States of America.
 Although we may not agree with such actions, we warn editors and contributors that authorities may seek to apply other country laws to you, including local laws where you live or where you view or edit content.
 WMF generally cannot offer any protection, guarantee, immunity or indemnification.</li>",Wikipedia users responsible for their own contributions
16427,20,neutral,"You agree not to submit libelous, harassing or threatening content",Terms of Use,"<p>(c) may disparage any ethnic, racial, sexual or religious group by stereotypical depiction or is otherwise abusive or inflammatory;","Users agree not to submit libelous, harassing or threatening content"
13962,20,neutral,"You agree not to submit libelous, harassing or threatening content",Terms of Service,"harassing,","Users agree not to submit libelous, harassing or threatening content"
13690,20,neutral,"You agree not to submit libelous, harassing or threatening content",Terms of Service,"invasive of privacy or publicity rights, harassing, threatening, abusive, inflammatory, or otherwise objectionable;</p>","Users agree not to submit libelous, harassing or threatening content"
12255,20,neutral,"You agree not to submit libelous, harassing or threatening content",Community Guidelines,"We remove content that contains credible threats or hate speech, content that targets private individuals to degrade or shame them, personal information meant to blackmail or harass someone, and repeated unwanted messages.","Users agree not to submit libelous, harassing or threatening content"
12746,20,neutral,"You agree not to submit libelous, harassing or threatening content",Terms and Conditions of Use,"Donâ€™t engage in any activity, post any User Content, or register and/or use a username, which is or includes material that:</p>
 <blockquote>
 <ol>
 <li>is offensive, abusive, defamatory,","Users agree not to submit libelous, harassing or threatening content"
16425,10,neutral,You agree not to use the service for illegal purposes,Terms of Use,"You agree not to post, upload to, transmit, distribute, store, create or otherwise publish through the Services, Member Content that we believe, in our sole discretion:</p>
 <p>(a) is unlawful, libelous, defamatory, harassing, threatening, invasive of privacy or publicity rights, or that would otherwise create liability or violate any local, state, national or international law;</p>",Users agree not to use the service for illegal purposes
13688,10,neutral,You agree not to use the service for illegal purposes,Terms of Service,"YOU AGREE NOT TO violate any law, contract, intellectual property, or other third-party right.
 not to commit a tort, and that you are solely responsible for your conduct while on the Twitch Services.</p>",Users agree not to use the service for illegal purposes
12229,10,neutral,You agree not to use the service for illegal purposes,Terms of Use,"You can't do anything unlawful, misleading, or fraudulent or for an illegal or unauthorized purpose.</b>",Users agree not to use the service for illegal purposes
11343,10,neutral,You agree not to use the service for illegal purposes,Acceptable Use,"comply with all applicable laws and governmental regulations, including, but not limited to, all intellectual property, data, privacy, and export control laws, and regulations promulgated by any government agencies, including, but not limited to, the U.S.
 Securities and Exchange Commission, and any rules of any national and other securities exchanges;</li>",Users agree not to use the service for illegal purposes
2142,10,neutral,You agree not to use the service for illegal purposes,Privacy Policy,"When we detect spam, malware, illegal content, and other forms of abuse on our systems in violation of our policies, we may disable your account or take other appropriate action.",Users agree not to use the service for illegal purposes
12732,10,neutral,You agree not to use the service for illegal purposes,Terms and Conditions of Use,"and (2) such User Content, or its use by Spotify as contemplated by the Agreements, does not violate the Agreements or any other rights set forth within the User guidelines, applicable law, or the intellectual property, publicity, personality, or other rights of others or imply any affiliation with or endorsement of you or your User Content by Spotify or any artist, band, label, entity or individual without express written consent from Spotify or such individual or entity.",Users agree not to use the service for illegal purposes
13358,0,neutral,You agree to comply with the law of the service's country,Steam Subscriber Agreement,"you and Valve agree that any claim asserted in any legal proceeding shall be commenced and maintained exclusively in any state or federal court located in King County, Washington, having subject matter jurisdiction.
 You and Valve hereby consent to the exclusive jurisdiction of such courts.",Users agree to comply with the law of the service's country
10294,0,neutral,You agree to comply with the law of the service's country,Firefox Cloud Services: Terms of Service,"<p>These Terms constitute the entire agreement between you and Mozilla concerning the Services and are governed by the laws of the state of California, U.S.A., excluding its conflict of law provisions.",Users agree to comply with the law of the service's country
7897,0,neutral,You agree to comply with the law of the service's country,Terms of Use,"Please be aware that you are legally responsible for all of your contributions, edits, and re-use of Wikimedia content under the laws of the United States of America and other applicable laws (which may include the laws where you live or where you view or edit content).",Users agree to comply with the law of the service's country
13701,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"To the fullest extent permitted by applicable law, you agree to indemnify, defend, and hold harmless Twitch, its affiliated companies, and each of our respective contractors, employees, officers, directors, agents,&nbsp.
 third-party suppliers, licensors, and partners (individually and collectively, the â€œTwitch Partiesâ€) from any claims, losses, damages, demands, expenses, costs, and liabilities, including legal fees and expenses, arising out of or related to your access, use, or misuse of the Twitch Services, any User Content you post, store, or otherwise transmit in or through the Twitch Services, your violation of the rights of any third party, any violation by you of these Terms of Service, or any breach of the representations, warranties, and covenants made by you herein.
 You agree to promptly notify the Twitch Parties of any third-party claim, and Twitch reserves the right, at your expense, to assume the exclusive defense and control of any matter for which you are required to indemnify Twitch, and you agree to cooperate with Twitchâ€™s defense of these claims.","You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
12243,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Use,"<li>You agree to defend (at our request), indemnify and hold us harmless from and against any claims, liabilities, damages, losses, and expenses, including without limitation, reasonable attorney's fees and costs, arising out of or in any way connected with these Terms or your use of the Service.","You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
10304,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Firefox Cloud Services: Terms of Service,"You agree to defend, indemnify and hold harmless Mozilla, its contractors, contributors, licensors, and partners, and their respective directors, officers, employees and agents (""Indemnified Parties"") from and against any and all third party claims and expenses, including attorneys' fees, arising out of or related to your use of the Services (including, but not limited to, from any content uploaded by you).","You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
8967,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Service,"Customer will defend Slack and the members of the Slack Extended Family (collectively, the â€œ<strong>Slack Indemnified Partiesâ€</strong>) from and against any and all third party claims, actions, suits, proceedings, and demands arising from or related to Customerâ€™s or any of its Authorized Usersâ€™ violation of the Contract or the User Terms (a â€œ<strong>Claim Against Usâ€</strong>), and will indemnify the Slack Indemnified Parties for all reasonable attorneyâ€™s fees incurred and damages and other costs finally awarded against a Slack Indemnified Party in connection with or as a result of, and for amounts paid by a Slack Indemnified Party under a settlement Customer approves of in connection with, a Claim Against Us.","You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
6512,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms of Use,"You shall defend, indemnify and hold harmless Couchsurfing (and each of our officers, directors, members, employees, agents and affiliates) from any claim, demand, action, damage, loss, cost or expense, including without limitation reasonable attorneysâ€™ fees","You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
12735,60,bad,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",Terms and Conditions of Use,"YOU AGREE THAT IF ANYONE BRINGS A CLAIM AGAINST SPOTIFY RELATED TO USER CONTENT THAT YOU POST, THEN, TO THE EXTENT PERMISSIBLE UNDER LOCAL LAW, YOU WILL INDEMNIFY AND HOLD SPOTIFY HARMLESS FROM AND AGAINST ALL DAMAGES, LOSSES, AND EXPENSES OF ANY KIND (INCLUDING REASONABLE ATTORNEY FEES AND COSTS) ARISING OUT OF SUCH CLAIM.","You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service"
20337,50,bad,You are being tracked via social media cookies/pixels,Privacy Policy (updated version 2021),"To make your experience with our Services more enjoyable, we may offer features made available by social media platforms (such as likes or social sharing).",You are being tracked via social media cookies/pixels
13639,50,bad,You are being tracked via social media cookies/pixels,Privacy Statement,"<p>social plugins and similar technologies allow you to share information.
 </p>
 </li>
 </ul>
 <p>Social plugins and social applications are operated by the social networks themselves, and are subject to their terms of use and privacy policies.",The service uses social media cookies/pixels
13085,50,bad,You are being tracked via social media cookies/pixels,Cookie Policy,"Third-party cookies on the Twitch Services may include:</p>
 <p>
 <strong>Cookie Name</strong>
 </p>
 <p>
 <strong>Further Information</strong>
 </p>
 <p>Facebook Social Plugin</p>
 <p>https://www.facebook.com/help/206635839404055",The service uses social media cookies/pixels
12194,50,bad,You are being tracked via social media cookies/pixels,Data Policy,"<b>Information from partners.</b>Advertisers, app developers, and publishers can send us information through Facebook Business Tools they use, including our social plug-ins (such as the Like button), Facebook Login, our APIs and SDKs, or the Facebook pixel.",The service uses social media cookies/pixels
13349,30,good,You are entitled to a refund if certain thresholds or standards are not met by the service,Steam Subscriber Agreement,"Without prejudice to any statutory rights you may have, you can request a refund for your purchases on Steam in accordance with the terms of Valveâ€™s Refund Policy http://store.steampowered.com/steam_refunds/.</p>",Users are entitled to a refund if certain thresholds or standards are not met by the service
20307,50,bad,You are forced into binding arbitration in case of disputes,Terms and Conditions,"You agree that any dispute between you and us relating in any way to the Services, our advertising or marketing practices, any Products sold or distributed through the Services, or this Agreement, will be resolved by binding arbitration, rather than in court",You are forced into binding arbitration in case of disputes with some exceptions
13706,50,bad,You are forced into binding arbitration in case of disputes,Terms of Service,"You and Twitch agree to arbitrate any dispute arising from these Terms of Service or your use of the Twitch Services, except that you and Twitch are not required to arbitrate any dispute in which either party seeks equitable and other relief for the alleged unlawful use of copyrights, trademarks, trade names, logos, trade secrets, or patents.
 ARBITRATION PREVENTS YOU FROM SUING IN COURT OR FROM HAVING A JURY TRIAL.",This service forces users into binding arbitration in the case of disputes
